94, NewHeight, 0.987892292
94, NewRound, 0.002925291
94, Propose, 0.006040334
94, Prevote, 0.0029885
94, Precommit, 0.002616667
95, Commit, 0.009902
95, NewHeight, 0.9898055
95, NewRound, 0.00312275
95, Propose, 0.004079083
95, Prevote, 0.002879375
95, Precommit, 0.002638041
96, Commit, 0.011871125
96, NewHeight, 0.988018459
96, NewRound, 0.003153667
96, Propose, 0.00599975
96, Prevote, 0.003034625
96, Precommit, 0.001544042
97, Commit, 0.009899
97, NewHeight, 0.990036167
97, NewRound, 0.003400334
97, Propose, 0.004972125
97, Prevote, 0.003987333
97, Precommit, 0.003364875
98, Commit, 0.006770459
98, NewHeight, 0.9931445
98, NewRound, 0.003140875
98, Propose, 0.007063833
98, Prevote, 0.002269959
98, Precommit, 0.003225166
99, Commit, 0.009943125
99, NewHeight, 0.990007209
99, NewRound, 0.005235458
99, Propose, 0.007247208
99, Prevote, 0.003742458
99, Precommit, 0.001837958
100, Commit, 0.009811166
100, NewHeight, 0.990012667
100, NewRound, 0.004446125
100, Propose, 0.006905833
100, Prevote, 0.002028416
100, Precommit, 0.003331416
101, Commit, 0.006102083
101, NewHeight, 0.993831625
101, NewRound, 0.003111959
101, Propose, 0.007056875
101, Prevote, 0.003128583
101, Precommit, 0.002423916
102, Commit, 0.010012125
102, NewHeight, 0.98975175
102, NewRound, 0.004266125
102, Propose, 0.005944458
102, Prevote, 0.001665375
102, Precommit, 0.002793458
103, Commit, 0.009931459
103, NewHeight, 0.989953292
103, NewRound, 0.003164958
103, Propose, 0.005982708
103, Prevote, 0.003041083
103, Precommit, 0.002496125
104, Commit, 0.010005209
104, NewHeight, 0.989991666
104, NewRound, 0.002901709
104, Propose, 0.007496167
104, Prevote, 0.003838959
104, Precommit, 0.003532833
105, Commit, 0.009864583
105, NewHeight, 0.990090584
105, NewRound, 0.004481834
105, Propose, 0.005317875
105, Prevote, 0.003542083
105, Precommit, 0.003361208
106, Commit, 0.01194175
106, NewHeight, 0.987891208
106, NewRound, 0.004509208
106, Propose, 0.00686575
106, Prevote, 0.003871667
106, Precommit, 0.00349475
107, Commit, 0.010923708
107, NewHeight, 0.988891792
107, NewRound, 0.00289125
107, Propose, 0.006055458
107, Prevote, 0.003509666
107, Precommit, 0.003296625
108, Commit, 0.009920125
108, NewHeight, 0.990072167
108, NewRound, 0.003811792
108, Propose, 0.006997292
108, Prevote, 0.002592333
108, Precommit, 0.002719709
109, Commit, 0.009925667
109, NewHeight, 0.990016292
109, NewRound, 0.004486
109, Propose, 0.005220417
109, Prevote, 0.00340325
109, Precommit, 0.002563291
110, Commit, 0.00993825
110, NewHeight, 0.989835375
110, NewRound, 0.004768083
110, Propose, 0.008646
110, Prevote, 0.001820291
110, Precommit, 0.001486083
111, Commit, 0.009977292
111, NewHeight, 0.990024292
111, NewRound, 0.004451333
111, Propose, 0.007901834
111, Prevote, 0.004183875
111, Precommit, 0.00319625
112, Commit, 0.009988541
112, NewHeight, 0.989822084
112, NewRound, 0.002994166
112, Propose, 0.006231417
112, Prevote, 0.004056916
112, Precommit, 0.003434625
113, Commit, 0.011956917
113, NewHeight, 0.987837416
113, NewRound, 0.004567
113, Propose, 0.006892041
113, Prevote, 0.003844959
113, Precommit, 0.001607375
114, Commit, 0.009793291
114, NewHeight, 0.990133583
114, NewRound, 0.003544792
114, Propose, 0.006891167
114, Prevote, 0.003838625
114, Precommit, 0.001546042
115, Commit, 0.010864666
115, NewHeight, 0.988936833
115, NewRound, 0.004538333
115, Propose, 0.005374
115, Prevote, 0.002588333
115, Precommit, 0.003280916
116, Commit, 0.009911375
116, NewHeight, 0.989944375
116, NewRound, 0.004449208
116, Propose, 0.006861583
116, Prevote, 0.003951917
116, Precommit, 0.003565125
117, Commit, 0.008874
117, NewHeight, 0.991082166
117, NewRound, 0.005550333
117, Propose, 0.006773292
117, Prevote, 0.001776375
117, Precommit, 0.002711917
118, Commit, 0.009937292
118, NewHeight, 0.989799417
118, NewRound, 0.003513292
118, Propose, 0.004805375
118, Prevote, 0.00200175
118, Precommit, 0.003451959
119, Commit, 0.007968167
119, NewHeight, 0.992025167
119, NewRound, 0.005494958
119, Propose, 0.007128459
119, Prevote, 0.0036025
119, Precommit, 0.003324958
120, Commit, 0.006339542
120, NewHeight, 0.993457833
120, NewRound, 0.003537375
120, Propose, 0.006896125
120, Prevote, 0.00381475
120, Precommit, 0.003565417
121, Commit, 0.008194834
121, NewHeight, 0.991756958
121, NewRound, 0.004562791
121, Propose, 0.005681084
121, Prevote, 0.003043333
121, Precommit, 0.004718833
122, Commit, 0.017817125
122, NewHeight, 0.982145667
122, NewRound, 0.004542125
122, Propose, 0.006792958
122, Prevote, 0.002989625
122, Precommit, 0.002443083
123, Commit, 0.0119685
123, NewHeight, 0.987854375
123, NewRound, 0.003200166
123, Propose, 0.004045709
123, Prevote, 0.001832209
123, Precommit, 0.002681083
124, Commit, 0.008041916
124, NewHeight, 0.991866958
124, NewRound, 0.003271042
124, Propose, 0.006026542
124, Prevote, 0.002043542
124, Precommit, 0.001457208
125, Commit, 0.009841958
125, NewHeight, 0.990002292
125, NewRound, 0.005496875
125, Propose, 0.006936042
125, Prevote, 0.0039585
125, Precommit, 0.003362791
126, Commit, 0.011925167
126, NewHeight, 0.988002458
126, NewRound, 0.004266917
126, Propose, 0.004812
126, Prevote, 0.002201583
126, Precommit, 0.001442292
127, Commit, 0.011915417
127, NewHeight, 0.987978625
127, NewRound, 0.004528375
127, Propose, 0.005152791
127, Prevote, 0.003575917
127, Precommit, 0.001234375
128, Commit, 0.012222916
128, NewHeight, 0.98765275
128, NewRound, 0.004482791
128, Propose, 0.006837125
128, Prevote, 0.004007917
128, Precommit, 0.003462792
129, Commit, 0.009959417
129, NewHeight, 0.989731459
129, NewRound, 0.00315275
129, Propose, 0.005365334
129, Prevote, 0.003515917
129, Precommit, 0.001631292
130, Commit, 0.008200625
130, NewHeight, 0.989235292
130, NewRound, 0.00450825
130, Propose, 0.006986292
130, Prevote, 0.003891375
130, Precommit, 0.003378625
131, Commit, 0.010122375
131, NewHeight, 0.989832375
131, NewRound, 0.004515042
131, Propose, 0.00527475
131, Prevote, 0.003562792
131, Precommit, 0.001727125
132, Commit, 0.009625375
132, NewHeight, 0.990316916
132, NewRound, 0.003515333
132, Propose, 0.006685625
